id	text	target label	predicted label
20137.0	на мой рост 170 вообще не село. отдам сестре. качество не плохое, но это для невысоких девушек	positive	neutral
20148.0	Размеры маломерят. Рукава короткие,длина тоже коротковато	positive	neutral
20162.0	Заказ пришел через месяц, но описание не соответствует представленному товару. Носки тонкие, что не соответствует заявленным как зимний вариант. На представленном фото, тоже носки похожи на теплые. Размер подошел, тянутся хорошо, безразмерные, подошли на 39-40рр. Если бы знала, что они тонкие, заказывать за такую цену не стала бы! В магазине дешевле.	negative	neutral
20172.0	Не лучшее место, чтобы остановиться летом. Пешком от метро не менее 10-15 минут, лучше ехать на такси, что в Москве может быть очень долго и дорого. В холле (из-за стеклянного потолка) очень жарко и душно. Номера обычные - все, как на фотографиях. Персонал вымуштрованный, англоговорящий. Ресторан в самом отеле очень так себе, зато в пешей доступности сотни других ресторанов и кафе - самый центр Москвы.	positive	neutral
20181.0	не мой размер, т.к мой размер s, решила заказать на размер больше, думала будет великовата, а она меньше моего размера(s) оказалась	negative	neutral
20186.0	Фигурный край сразу отклеивается и торчит. Невозможно носить. Но пришёл быстро)	negative	neutral
20189.0	чистая синтетика, очень тянется, воняет, в ней очень жарко	positive	neutral
20190.0	сплошная резинка материал	negative	neutral
20216.0	Расселение прошло достаточно быстро, номер был неплохо оформлен, но очень плохо убран: мыльная пена, несмытая с насадки душа, грязь под раковиной и т.д. На завтрак в 4 утра: столы с грязной посудой, отсутствие убирающего персонала. Пришлось самим разбирать столик, завтрак на финский манер очень скромный. Плюс: расположение, бесплатный автобус до аэропорта, парковка по цене аэропортовской...	positive	neutral
20218.0	Заказ ишёл 14 дней.Ношу S , заказала М.Подошло по размеру.Но этот свитер носить не буду, ткань вся просвечивается,нитки торчат, буквы такие, что после стирки свитер весь окрасится.	negative	neutral
20226.0	Пришли совсем не те расцветки. В ляжках узковаты. Отдала детям. Качество хлопка хорошее.	positive	neutral
20235.0	Заказ пришел быстро, полностью отслеживался и даже смс на телефон приходили о передвижении товара, что у меня впервые))  Ткань искусственная, тонкая, в ней совсем не тепло, разве что за счет подкладки с утеплителем. Кнопка одна, страшненькая, перешью. В целом модель хорошая. Существенные минусы для меня это: чуть коротковатые рукава, непонятные сладки на спине, ткань топорщится в разные стороны при движениии, при опускании рук чувствую мешок из лишней ткани на спине, и карманы сделаны внутри из той же утеплённой подкладки, что при такой тонкой ткани очень заметно, создаётся дополнительный объём и впечатление набитых карманов, хотя они пустые. Все на фото видно)	positive	neutral
20287.0	Кофта мягкая, не колючая, размер соответствует, воротник не очень, собирается.  	positive	neutral
20303.0	платье хорошее.. не запаха , нитки не торчат, швы ровные... но севершенно другое...	negative	neutral
20304.0	Очень простой отель с небольшими комнатами, слегка устаревшими по меблировке и дизайну. Это все скрашивает удачное расположение и приемлемая цена. Рядом как метро и большой вокзал, так и разные достопримечательности: церковь Кайзера, зоопарк, Кудамм в целом и что наиболее радовало - остановка 100-го автобуса	positive	neutral
20305.0	Из неоспоримых плюсов отеля - отличное месторасположение. Пожалуй и всё! Завтраки скудные, невкусные и ...непополняемые (вставайте пораньше если хотите более-менее нормально поесть). Почему-то никто не написал ранее и не дал совет, который лежит на поверхности: надо брать номер БЕЗ ЗАВТРАКОВ! Т.к. в 100 метрах от отеля Старбакс с чудесным кофе и свежайшей выпечкой!!!! Шумно и душно. Номера убирают плохо, а сам отель старый и достаточно потасканный. Инет не тянет ВАПЩЕ!!! Три звезды с большо-о-ой натяжкой, реально две. Всем удачных путешествий!	negative	neutral
20309.0	Заказала размер М тоесть  44 -46 кофта пришла 40 размера  мала 	negative	neutral
20328.0	Не соответствует фотографии, дешевая ткань, непонятный пошив	negative	neutral
20333.0	"Останавливались во 2-ой раз. Изменения в лучшую сторону, добавили завтрак, правда чисто символически, но перекусить можно, кофе с бутербродом, гречка с сосисками или каша. Закончился салат на столе, мы сказали, но ребята с кухни проигнорировали и так и не доложили, кто успел тот съел. Номера стандарт лучше не брать, очень старая мебель, и в 2013г. были даже тараканы. Улучшенные (""делюкс"" их почему-то называют) гораздо лучше. Близко к метро, это несомненно главный плюс. Вывод таков, если в командировке, то отлично, за свои деньги - жалко..."	positive	negative
20345.0	Сначала продавец  отправил товар и дал трек,но когда пришло уведомление что  посылка ожидает на почте в месте вручения ,оказалось что она пришла в другой город и ее уже кто то получил(видимо левый трек дал). После общения с продавцом  дал новый трек по которому и получил посылку.	positive	negative
20349.0	Всегда останавливаюсь в сети отелей Accor. В Питере это только Новотель. Но в этот раз была крайне разочарована.... Во -первых, во время Великого поста в меню завтрака не входили постные блюда, вернее их были единицы- типа - огурцы - помидоры. При стоимости завтрака почти 1000 руб, для постующихся выбора совсем нет и необходимость в завтраке отпадает. Представляете состояние человека, и так голодного, который надеялся на завтраке себя хоть чем то порадовать, а нечем!) пришлось отказаться на все время пребывания от завтраков и с удовольствием питаться в 2 раза дешевле и вкуснее и соседних кафе.Но это уще не самое удивительное за эту поездку. В последний вечер пребывания погода в Питере существенно изменилась и стало холодно. Я, как нормальный человек, решила посетить SPA и погреться в хамаме. Для этого я попросила на ресепшене включить его для прогорева. Я пришла туда через 30 мин, и понимая, что температура в хамаме обычно не достигает 50 градусов тепла я с уверенностью завша в него. Моему удивлению не было предела, когда очень горячий пар, я б даже сказала как пар от кипятка, обдал меня со стороны, где подают воздух. я даже не смогла пройти внутрь. В итоге, посидеть в хамаме так и не удалось, потому что я получила термические ожоги лица, шеи и т.д.((( при этом, я не нашла ни одного сотрудника, который бы мог мне на месте решить вопрос с температурой ( я еще надеялась погреться). На ресепшене, когда я озвучила проблему с температурным режимом и отсутствием сотрудника в SPA, мне сказали....надо было позвонить нам, и мы бы все урегулировали ( с подтекстом, мол сама виновата). Ну пусть так и будет! Так что большое спасибо за радушный прием, но к Вам больше НИКОГДА.	positive	neutral
20358.0	Очень искусственный материал. Простая ночнушка с Али была полиэсетровая, но шелковистая. Эта совсем пластмасса:( 	positive	negative
20366.0	Ткань соответствует цене, качество швов нормальное. Но выглядет подстать своей стоимости :с Но пришла очень быстро (Тверь)	negative	neutral
20400.0	Заказ не отслеживался, пришел через 1,5 месяца в Красноярский край, нитки торчали, строчка по низу рубашки некачественная, зажевана. А так в общем, неплохо смотрится за 352 руб. вообще супер!	negative	neutral
20425.0	Не по размеру совершенно! 85 это максимум 75! 	negative	neutral
20428.0	Никакого хлопка, перечиленного в описании, нет и в помине. Неприятный полиэстер с сильным запахом. Размер подошел: S на 42-44	negative	neutral
20437.0	рукава широкие, но если перешить пуговицу, то будет  лучше. А так стоит своих денег	positive	neutral
20441.0	"честно говоря "" мешок"", да и нитки торчат. только для беременных( доставка конечно быстрая, но платить за нее не стоило(("	negative	neutral
20453.0	Долго шла...но дошла. В остальном всё нормально,и размер и цвет...ВСЁ ПУТЁМ!	positive	neutral
20457.0	проводили в данном отеле мероприятие, была очень вкусная кухня в ресторане отеля, но отношение персонала зачастую было пренебрежительное, видимо потому, что гостями отеля мы не были и в номерах не останавливались.	positive	negative
20459.0	ткань синтетика, на размер 44 товар размер м оказался мал, доставка была быстрая	positive	neutral
20460.0	1. Вода утром из крана текла с таким запахом, что меня чуть не вырвало. Хорошо, что была вода в бутылке, удалось почистить зубы2. Номер крохотный, либо на ресепшен заселили в одноместный номер по цене двухместного. Неприятно. 3. Шведский стол это очень громко сказано, есть собственно почти нечего. Континентральный завтрак с самообслуживанием. Нет круассанов, нет рыбы. 4. Вода в душе так и не нагрелась сколько не ждала.	negative	neutral
20473.0	Г...но! Размер 44 - как 50. Сшитый трикотаж трубой и рукава пришиты	negative	neutral
20479.0	Это очень большой дом, а потом уже отель. Вообще похоже, что просто выкупили квартиры в этом доме, а теперь сдают. Расположение удобное: до моря 10 мин., до Бангла 15 мин. пешком. Номер 215 - трехместный, большой около 32 кв. Стоит большая двухместная кровать и одноместная, кровати удобные. Wi-Fi хороший (можно звонить с видео). В номере Большой плоский TV с русскими каналами, сейф, который не работает, большой холодильник, чайник, микроволновка, тостер, большой стол со стульями, шкаф, мини-комод, сушилка для белья, но нет балкона и ещё в номере мини-кухня со всей кухонной утварью. Кондиционер в номере очень шумно работает, так как внешний блок стоит на кухне под столом и закрыт задвижной дверью, зато есть вентилятор в потолке. В ванной комнате мало места и плохой напор воды. Гель, шампунь были только при заселении, потом не клали, тоже самое касается чая и кофе. Уборка каждый день, белье меняли через 4 дня, полотенца каждый день. Номер стоил 1300 THB в высокий сезон ( торгуйтесь). Ещё у соседей украли сейф. Проход к лифту и лестнице свободный. Стоика регистрации находиться в стороне. Дверь в номере стоит обычная замки плохие. Будьте внимательны с вещами...	positive	neutral
20494.0	"Отель расположен в 2 мин. от СК ""Олимпийский"", полное соответствие цены и качества, брезгливым и привередливым не подойдет (ваш удел Арарат Хаят). При заселении не понравилась очередь на ресепшине. К слову, очень маленькие лифты т.ч. с кучей чемоданов лучше искать другое место."	positive	neutral
20507.0	Материал не приятный, размер неудобный, давит в бёдрах. Нитки не торчат.	negative	neutral
20516.0	Посылка шла ко мне 54 дня. Служба доставки Сдэк якобы не могла до меня дозвониться, поэтому посылка лежала у них на складе около месяца. Продавец дал мне номер службы, пришлось разбираться самой. Этот факт очень расстроил. Продавец вернул половину стоимости. Сами джинсы хорошие, по размеру, правда к ним все очень липнет. 	negative	neutral
20517.0	"Бронировали номер для троих, для отдыха, спа и завтрака. Неплохим был только завтрак. Сами номера также неплохие, но двери настолько не продуманы, что слышешь все, что происходит снаружи.... сам номер был не готов для троих персон. А когда мы попросили все для третьего, нам принесли белье и предлажили заправить кровать(кресло шириной 40 см) самим. (это 4 звезды???)В спа просто жуть, полотенца только из номера, или платные, т.е. после спа мокрые полотенца нужно нести в номер. В турецкой парой очень воняло, а сам бассейн холодный. короче, выезжая из отеля сказали: ""прощайте!"", а не ""до свидания""."	negative	neutral
20520.0	Всегда носила s размер. Но то что мне пришло -мало ;( очень расстроилась.Потому что сама юбка понравилась очень. Буду заказывать размер м. Мои параметры( талия-61, бёдра -89)	negative	neutral
20527.0	Голимая синтетика, не приятен к телу.	negative	neutral
20543.0	"Потрясающе не качественный для своей ""звёздности"" персонал отеля. Айгюль и Гюльнар не особо то в духе были, да ещё и потребовали внести депозит 5000₽ за бар в номере, при том что номер был оплачен компанией. При отказе очень обиделись и сказали что закроют тогда бар (который кстати так и не закрыли разумеется, а интересно как они могли закрыть холодильник в котором ""бар""?)Интерьеры отеля с претензией на антиквариат и роскошь, чего не скажешь об отделке номеров и коридоров, в которых какие то странные колонны отделанные линолиумом ""под дерево"" который кладут на пол... Кстати на потолке тот же линолеум.Теперь главное:Слышимость АДСКАЯ! Я нигде и никогда не встречал такой слышимости между этажами. Такое ощущение что линолиум на потолке это и есть пол номера сверху!Короче резюме: очень не комфортно. Если рядом или сверху будут до не спящие по ночам соседи(именно не спящие а не шумные) - выспаться вам не удастся. Но если вы хотите похвастаться страстной ночью со всем отелем - Мандарин лучшее место ;)"	negative	neutral
20545.0	Платье всё в пятнах!коричневые пятна видны на фото	negative	neutral
20548.0	Качество - коврик в ванну, рукава короткие, хотя брала размер XL на русский М, в обтяжку, только спать в нем можно	negative	neutral
20549.0	товар не пришел, деньги вернули с горем пополам	negative	neutral
15259.0	очень короткая	negative	neutral
20558.0	Толстовка сама по себе хорошая,но пришла с какими-то пятнами.я очень надеялась,что пятна отстираются,но увы( деньги вернули до копеечки.	negative	neutral
20561.0	покупала для зала,ждала как мне кажется целую вечность и вот наконец-то они пришли...все круто,ярко,необычно,заказывала специально размер больше своего.чтобы было не сильтно в обтяг(начиталась отзывов о том что они просвечиваются)в итоге при присяде я как голая.....ну это ладно...пол беды...поставила их на режим быстрой стирки на 15 минут при температуре 30 градусов,в итоге они поленяли...та часть где былое-стало грязно серым,все буквы потрескались....вообщем теперь я их не одену	negative	neutral
20569.0	Отдыхали неделю мама с 7-ми месячным ребенком. Начнём с хорошего, у пансионата есть три плюса: расположение (в Репино живописная местность, недалеко до берега залива), цена проживания - самая низкая для курортной зоны и качество питания за такую стоимость вполне приемлемое. А вообще отель из категории мест, где хозяева качают деньги, на остальное им наплевать. Номера ужасные, грязные и старые, в холодное время года в них холодно, из окон дует. Когда мы отдыхали, работал один лифт из трех - это при 12 этажах. У лифта постоянно очередь, приходилось ждать по 15 мин. ГЛАВНОЕ: не приезжайте с ребенком - у нас не было 1,5 суток горячей воды, отопление не работало ни дня (это в октябре), в бассейне подхватили какую-то заразу похоже на лишай, детская комната как и бассейн оплачивается отдельно и работает по графику удобному больше для персонала. Соседи тоже не всегда здесь комфортные: бесшабашная молодежь приезжает на выходные - гуляют до утра.	negative	neutral
20573.0	очень долгая доставка	positive	neutral
20589.0	Материал- чистая синтетика, непонятно, в какое время года носить- летом жарко, зимой замерзнешь. Не просвечивает. Модель для молодых девчонок.	negative	neutral
20616.0	Размерная таблица неправильная, заказала ХL, у продавца ОГ 110, у меня 102 и мне в обтяжку, маловато.  Общий вид как у ночной рубашки, короткое, интересно на какой рост ? Материал явно не для платья.	negative	neutral
20623.0	заказ пришел очень быстро,но шапка очень криво сшита!!Хотя,что я хотела за эту цену))))	negative	neutral
20648.0	Заказала в последних числах августа. В отслеживании писалось, что если не придёт до 29.10 - открывайте спор. Спор открывать не стала, пришло сообщение, что 26.10 была уже в городе, но почему-то вручить могут только 5.10. Я бы и сама забрать могла. За 1500₽ вообще норм, в городе за эти деньги максимум кофту можно купить. Взяла размер М, ношу С 	positive	neutral
20651.0	В полувере не зашита боковинка. Просто открытая часть	negative	neutral
20671.0	В талии хорошо застегнулись, но когда садишься - впиваются в живот. Слишком длинные, в ногах очень широкие, особенно сверху, смотрится некрасиво. Присутствует неприятные запах	negative	neutral
20677.0	размер 48 на 42 теперь кому нибудь подарю	negative	neutral
20689.0	Товар шёл долго. Первый раз потерялся, продавец отправил повторно, но размер больше чем я заказывала.	positive	neutral
20696.0	советовалась с продавцом по поводу размера купальника, на мои параметры 90-80-100 мне посоветовали размер L, но оказалось слишком велико....качество тоже разочаровало, купальник без чашечек но продавец отличный, общительный, ему 5 звезд! компенсировал мне услуги отелье, потому что пришлось отдавать купальник на ушивку после того как в отелье ушили меня все устроило, сел совсем по другому пришел товар быстро, продавец постарался, просила срочно отправить и он сдержал обещание, все пришло в срок	positive	neutral
20711.0	я взяла специально большой размер М из за роста но он ооочень короткий, если брать ещё больше размер то он будет вообще как мешок , мой рост 167,	negative	neutral
20731.0	Ткань ужасная. Цвет вместо хаки какой то непонятный. Светлый беж. На картинке платье смотрится хорошо. На самом деле хуже ночной рубашки	negative	neutral
20735.0	Хорошая, но воротник очень большой 	positive	neutral
20740.0	Качество не очень. Юбка чуть длиннее чем я думала 	positive	neutral
20751.0	Очень короткое на рост 175 и широкое. На круглую и маленькую помпушку.	positive	neutral
5625.0	Очень долгая доставка.	positive	neutral
20759.0	Отель в среднем тянет на хорошую 3-ку. Номера, заметно потрепанные. Но и в отпуск в конце концов приезжаем не в отеле сидеть. Сервис неплохой. Очень мешала стройка, стуками и грохотом. Хотя спать не мешала. Рядом есть все в шаговой доступности.	positive	neutral
20781.0	Очень маленький размер и не тёплый	negative	neutral
20803.0	неплохо за такие деньги.... думаю больше подходит для ношения дома, но кому как....хотя двойная марлевая ткань на первый взгляд кажется грубоватым. посмотрим как покажет себя в носке	positive	neutral
20817.0	Размер маленький,не подошел.Есть недочеты,швы плохо прошиты	negative	neutral
20823.0	Цвет более блеклый чем на картинке. Размер подошёл. Ткань не очень понравилась. 	positive	neutral
20837.0	Доставка до Ставрополя заняла месяц. Продавец помог выбрать нужный размер. Куртка подошла.  За такие деньги нормальная. Доставка компанией CDEK. Доставка ужасная! Посылка пришла повреждённая. Я сразу не заметила. Тонкий прокол, похож на прокол от шила или гвоздя, может быть проволоки. Дырка, к сожалению, оказалась спереди, на видном месте.  К продавцу претензий нет, но его сотрудничество с компанией CDEK, испортило все впечатление о магазине.	negative	neutral
20838.0	Продован заебал со своими вонючими носками	negative	neutral
20842.0	2только за скорость  доставки..заказала размер 4xl с расчетом что будет свободная рубашка,а нет,еле еле на 2хl тянет..размерный ряд вообще не совпадает..	negative	neutral
20868.0	"Красивая блуза, но есть несколько ""но""... - 100%-й полиэстер, - отсутствие бирки с рекомендациями, - не везде качество шва адекватно, - маломерка, на обычный М взяли L, но только-только, лучше бы XL. Реальная зависимость ""цена-качество"". Быстрая доставка."	positive	neutral
20879.0	Поала	negative	neutral
16085.0	товар не пришел, продавец вернул деньги	negative	neutral
20900.0	Отель ниже среднего по уровню услуг. Номера небольшие- мебель старая- местами колотая. Телефонов в номерах нет. слышимость в номере ужасная. В принципе, если только переночевать и дела в том же районе, то для кратковременного отдых сойдет. Покупал на агрегаторе номер с завтраком, но в итоге завтраком не накормили. Ответ администратора- жалуйтесь продавцу. Думаю, что был в первый и последний раз.	negative	neutral
20902.0	Не стоит даже этих денег. До Екатеринбурга дошла посылка , за 7 недель.	negative	neutral
20915.0	изделие не держится на теле, из за малого слоя силиконовой основы.	negative	neutral
20918.0	товар не пришел,деньги вернули	positive	negative
20923.0	Продолжу свой отчет о пребывании в Best Point, две ночи нам удалось провести в Best Point Suits, но затем нам настойчиво предложили переехать в Best Point вроде как по причине проблем с водой. Справедливости ради стоит отметить, что в качестве компенсации нам предложили бесплатные завтраки на оставшиеся дни, завтраки были очень хорошие. Нам предоставили два номера в цокольном этаже с маленькими внутренними двориками. Номера требуют ремонта, местами обои оторваны, пятна на стенах, из-за стен во внутренних двориках солнечный свет в номера не попадал. Кроме того, в цокольном этаже часто стоял запах от курения обслуживающего персонала.Нам так и не удалось поговорить с владельцем гостиницы, он был постоянно занят.	negative	neutral
20930.0	топ пришел весь кривой! полоски кривые, если спереди ещё не так заметно, то сзади вообще ужас! открыла спор на возврат денег, продавец сразу принял без всяких морок, только за это 4 звезды	positive	negative
20937.0	мне не понравилось качество.	negative	neutral
20944.0	Было бы неплохо, если бы Вы вернули старого поставщика одноразовой продукции(шампуни, кондиционеры, мыло). Раньше одноразовая продукция, которая стояла в номерах, была очень ароматная и деликатная, сейчас ее качество на порядок ниже.	positive	neutral
20950.0	качество не очень. на фото видно строчки местами нет,   дырка в шве. по ногам хорошо, а в талии свободно. передняя и задняя часть скроены одинаково и получается когда оденешь, что перед длиннее, а задняя часть короче, конечно же из за наличия попы.  но так не должно быть, у меня есть подобные штаны и у них все отлично.	negative	neutral
20961.0	Качество не понравилось, рукава короткие!(((	negative	neutral
20963.0	Начиталась положительных отзывов, думала, буду довольна футболкой. Не повезло. Надпись сделана ужасно криво, из-за этого футболку носить не буду. Доставка быстрая, но ждала зря.	negative	neutral
20968.0	блузка тёмно-синего цвета	positive	neutral
20979.0	Не знаю кого это тряпка может впечатлить (я о мужчинах) но денег потраченных жаль. Лучше уж сходить купить нормальный набор, в котором будет хоть какая-то форма и что-то красивое. 	negative	neutral
20992.0	Пришёл быстро. Но качество расстроило. Синтетика . Брюки короткие. Зад и перед не отличается 	negative	neutral
20995.0	Простой отель, бюджетного типа. С легкими завтраками по утрам. Комнаты не большие, уютные с одноразовыми тапочками. Одно лишь печально что пол туалета это и есть пол душа, т.е вся вода везде на полу, весь унитаз, раковина, вещи забрызганы водой. Кроме этого нареканий нет	positive	neutral
21004.0	Посылка шла 20 дней, продавец выслал заказ почти сразу. Материал очень приятный, рукава покрашены аккуратно, нитки нигде не торчат, неприятных запахов нет. По размеру подошла, сидит свободно (для ориентировки: у меня ОГ 88см, ОБ 100см, брала размер М). Однако эта кофта очень тонкая, гораздо тоньше, чем на фото. От этого и выглядит скорее как водолазка, нежели как кофта.	positive	neutral
21007.0	я заказывала теплые а прислали тонкие	negative	neutral
21009.0	Прождала четыре месяца, так и ничего и не получила. Деньги вернули сразу после открытия спора. Не рекомендую!!!	positive	negative
21015.0	Качество хорошее. Но вот модель подойдёт далеко не всем, и не на каждую фигуру ))) снимать за это звезду не буду . Платье носить можно. Выглядит дёшево и сердито)))	positive	neutral
21019.0	сшит не качественно, где короче где длиннее. носить не буду	negative	neutral
21021.0	заказала 2 блузки: черную и белую, одинакового размера, но в разное время, черная пришла отличного качества, а белая, мало того, что меньше, так еще и по качеству другая	negative	neutral
21026.0	пришел до пгт уренгой за 1,2 месяца...	positive	neutral
21027.0	Проворонила срок защиты. Заказ не пришел. Но продавец сам- без сайти Али вернул деньги- это нонсенс! Всем бы такими были. Заказывайте у него- не пожалеете.	positive	negative
21031.0	Платье хорошее, но с браком. на переди горизонтальная дырка 10 см и дорожка...очень жаль...	negative	neutral
21032.0	Куртка из очень дешевого материала! На фотографии она выглядит очень эффектно. Я очень разочарована и моей дочери она тоже не понравилась! Еще рукава очень короткие, да они соответствуют размеру в таблице, но коротки. Поверьте у моей дочери  НЕ длинные руки. Размер куртки XL покупали на российский размер 44-46. Куртка в притык, на осень. Мех искусственный не плохой, куртка сшита достаточно качественно, но повторюсь, сама куртка из очень дешевого материала, что портит все! Придется дочери покупать другую куртку. Куда эту девать не знаю, кому-нибудь отдадим...	negative	neutral
21053.0	"Отель очень удобно расположен - 3 минуты пешком от метров ""Садовая"". Внизу есть не дорогое кафе. Была в одноместном номере - номер довольно тесный, но чистый и аккуратный. Красивый вид из окна на канал Грибоедова. Завтрак скромный (чай/кофе, бутерброды, каша). Шумоизоляция оставляет желать лучшего."	positive	neutral
21059.0	Толстовка пришла быстро.Но полоски чёрные,и маленькая пришла,носить не получится.Если будете заказывать,то не берите белую и размер побольше.	negative	neutral
21061.0	товар соответствует цене. для наших зим, очень тонкая.	negative	neutral
21073.0	размер не соответствует заявленному	negative	neutral
21074.0	пришла за месяц, но не отслеживалась вообще	positive	neutral
21077.0	Получила быстро,немного маломерит,цвет бежевый или золотой,не розовый,точно!	positive	neutral
21079.0	очень тонкая ткань, не на холодную погоду...на бедра 98см взяла М, сели отлично, целом довольна, спасибо	positive	neutral
21080.0	"Замечательно отдохнула в мансарде отеля Анабель 88 в сказочный период -""Белые ночи "".Давно ,за пол года, планировала поездке в Питер .Забронировала несколько отелей и только в Анабель мне предоставили существенную скидку не раннее бронирование с оплатой только первых суток.Веде не всегда точно угадаешь с поездкой!!!Понравилось все-и сервис в отеле и девушки симпатичные и очень приветливые и в номере все так на сайте, без преувеличений и очень уютно на достойном уровне.Про расположение и говорить не хочется -адрес определяет и предполагает -ЦЕНТР ,,,Спасибо администрации отеля за отличный отдых и возможность приехать еще ..имея карточку постоянного гостя!"	negative	positive
21087.0	Сильно маломерит	positive	neutral
21103.0	Свитер пришел за 4недели, весь в зацепках, с распущенными нитками...цена ему 300рублей не бодьше..На 44размер впритык.Разочарована покупкой...(	negative	neutral
21107.0	Такой короткий, словно ткани пожалели, у меня небольшой рост, но даже при этом у этой кофточки нет никаких шансов называться приличной.	negative	neutral
21118.0	XXXL-на 50размер	positive	neutral
21133.0	Заказ не пришел, но ставлю пять звезд за это, что через несколько же дней вернули деньги)	positive	neutral
21138.0	Оказалось велико((( В этом виноваты мы((( Надо брать либо  размер L, либо xxl, придётся ушивать((( А в целом неплохое) спасибо продавцу!	positive	neutral
